CUPS;Fecha;Hora;Consumo_kWh;Metodo_obtencion
ES0021000003073076YC;28/07/2023;3;3,587;R
ES0021000003073076YC;28/07/2023;4;3,536;R
ES0021000003073076YC;28/07/2023;5;3,505;R
ES0021000003073076YC;28/07/2023;6;2,524;R
ES0021000003073076YC;28/07/2023;7;0,783;R
ES0021000003073076YC;28/07/2023;8;0,415;R
ES0021000003073076YC;28/07/2023;9;0,634;R
ES0021000003073076YC;28/07/2023;10;0,435;R
ES0021000003073076YC;28/07/2023;11;0,511;R
ES0021000003073076YC;28/07/2023;12;0,666;R
ES0021000003073076YC;28/07/2023;13;0,673;R
ES0021000003073076YC;28/07/2023;14;0,639;R
ES0021000003073076YC;28/07/2023;15;0,752;R
ES0021000003073076YC;28/07/2023;16;0,684;R
ES0021000003073076YC;28/07/2023;17;0,753;R
ES0021000003073076YC;28/07/2023;18;0,903;R
ES0021000003073076YC;28/07/2023;19;0,948;R
ES0021000003073076YC;28/07/2023;20;1,044;R
ES0021000003073076YC;28/07/2023;21;1,102;R
ES0021000003073076YC;28/07/2023;22;0,974;R
ES0021000003073076YC;28/07/2023;23;1,666;R
ES0021000003073076YC;28/07/2023;24;1,904;R
ES0021000003073076YC;29/07/2023;1;2,432;R
ES0021000003073076YC;29/07/2023;2;3,798;R
ES0021000003073076YC;29/07/2023;3;2,959;R
ES0021000003073076YC;29/07/2023;4;2,848;R
ES0021000003073076YC;29/07/2023;5;2,063;R
ES0021000003073076YC;29/07/2023;6;0,579;R
ES0021000003073076YC;29/07/2023;7;0,550;R
ES0021000003073076YC;29/07/2023;8;0,573;R
ES0021000003073076YC;29/07/2023;9;0,636;R
ES0021000003073076YC;29/07/2023;10;0,644;R
ES0021000003073076YC;29/07/2023;11;0,661;R
ES0021000003073076YC;29/07/2023;12;1,494;R
ES0021000003073076YC;29/07/2023;13;1,656;R
ES0021000003073076YC;29/07/2023;14;2,121;R
ES0021000003073076YC;29/07/2023;15;1,917;R
ES0021000003073076YC;29/07/2023;16;3,358;R
ES0021000003073076YC;29/07/2023;17;2,517;R
ES0021000003073076YC;29/07/2023;18;2,321;R
ES0021000003073076YC;29/07/2023;19;1,687;R
ES0021000003073076YC;29/07/2023;20;1,806;R
ES0021000003073076YC;29/07/2023;21;2,058;R
ES0021000003073076YC;29/07/2023;22;2,351;R
ES0021000003073076YC;29/07/2023;23;1,280;R
ES0021000003073076YC;29/07/2023;24;1,437;R
ES0021000003073076YC;30/07/2023;1;2,526;R
ES0021000003073076YC;30/07/2023;2;3,463;R
ES0021000003073076YC;30/07/2023;3;3,038;R
ES0021000003073076YC;30/07/2023;4;2,908;R
ES0021000003073076YC;30/07/2023;5;2,746;R
ES0021000003073076YC;30/07/2023;6;1,251;R
ES0021000003073076YC;30/07/2023;7;0,564;R
ES0021000003073076YC;30/07/2023;8;0,488;R
ES0021000003073076YC;30/07/2023;9;0,651;R
ES0021000003073076YC;30/07/2023;10;0,529;R
ES0021000003073076YC;30/07/2023;11;1,000;R
ES0021000003073076YC;30/07/2023;12;0,884;R
ES0021000003073076YC;30/07/2023;13;1,934;R
ES0021000003073076YC;30/07/2023;14;2,167;R
ES0021000003073076YC;30/07/2023;15;1,995;R
ES0021000003073076YC;30/07/2023;16;2,944;R
ES0021000003073076YC;30/07/2023;17;2,353;R
ES0021000003073076YC;30/07/2023;18;2,455;R
ES0021000003073076YC;30/07/2023;19;2,825;R
ES0021000003073076YC;30/07/2023;20;2,533;R
ES0021000003073076YC;30/07/2023;21;1,895;R
ES0021000003073076YC;30/07/2023;22;2,382;R
ES0021000003073076YC;30/07/2023;23;1,929;R
ES0021000003073076YC;30/07/2023;24;1,287;R
ES0021000003073076YC;31/07/2023;1;1,723;R
ES0021000003073076YC;31/07/2023;2;3,186;R
ES0021000003073076YC;31/07/2023;3;3,014;R
ES0021000003073076YC;31/07/2023;4;2,919;R
ES0021000003073076YC;31/07/2023;5;2,394;R
ES0021000003073076YC;31/07/2023;6;1,233;R
ES0021000003073076YC;31/07/2023;7;0,828;R
ES0021000003073076YC;31/07/2023;8;0,476;R
ES0021000003073076YC;31/07/2023;9;0,616;R
ES0021000003073076YC;31/07/2023;10;0,490;R
ES0021000003073076YC;31/07/2023;11;0,571;R
ES0021000003073076YC;31/07/2023;12;0,672;R
ES0021000003073076YC;31/07/2023;13;0,727;R
ES0021000003073076YC;31/07/2023;14;0,821;R
ES0021000003073076YC;31/07/2023;15;1,171;R
ES0021000003073076YC;31/07/2023;16;1,917;R
ES0021000003073076YC;31/07/2023;17;1,411;R
ES0021000003073076YC;31/07/2023;18;1,658;R
ES0021000003073076YC;31/07/2023;19;1,804;R
ES0021000003073076YC;31/07/2023;20;1,891;R
ES0021000003073076YC;31/07/2023;21;1,783;R
ES0021000003073076YC;31/07/2023;22;1,925;R
ES0021000003073076YC;31/07/2023;23;1,243;R
ES0021000003073076YC;31/07/2023;24;1,200;R
ES0021000003073076YC;01/08/2023;1;2,592;R
ES0021000003073076YC;01/08/2023;2;3,791;R
ES0021000003073076YC;01/08/2023;3;3,023;R
ES0021000003073076YC;01/08/2023;4;3,008;R
ES0021000003073076YC;01/08/2023;5;2,739;R
ES0021000003073076YC;01/08/2023;6;1,370;R
ES0021000003073076YC;01/08/2023;7;0,670;R
ES0021000003073076YC;01/08/2023;8;0,545;R
ES0021000003073076YC;01/08/2023;9;0,428;R
ES0021000003073076YC;01/08/2023;10;0,517;R
ES0021000003073076YC;01/08/2023;11;0,496;R
ES0021000003073076YC;01/08/2023;12;0,585;R
ES0021000003073076YC;01/08/2023;13;0,785;R
ES0021000003073076YC;01/08/2023;14;0,719;R
ES0021000003073076YC;01/08/2023;15;1,423;R
ES0021000003073076YC;01/08/2023;16;2,848;R
ES0021000003073076YC;01/08/2023;17;2,813;R
ES0021000003073076YC;01/08/2023;18;2,941;R
ES0021000003073076YC;01/08/2023;19;2,555;R
ES0021000003073076YC;01/08/2023;20;2,098;R
ES0021000003073076YC;01/08/2023;21;1,914;R
ES0021000003073076YC;01/08/2023;22;1,468;R
ES0021000003073076YC;01/08/2023;23;1,291;R
ES0021000003073076YC;01/08/2023;24;1,830;R
ES0021000003073076YC;02/08/2023;1;2,379;R
ES0021000003073076YC;02/08/2023;2;3,862;R
ES0021000003073076YC;02/08/2023;3;3,035;R
ES0021000003073076YC;02/08/2023;4;2,835;R
ES0021000003073076YC;02/08/2023;5;2,560;R
ES0021000003073076YC;02/08/2023;6;1,369;R
ES0021000003073076YC;02/08/2023;7;1,357;R
ES0021000003073076YC;02/08/2023;8;0,995;R
ES0021000003073076YC;02/08/2023;9;0,529;R
ES0021000003073076YC;02/08/2023;10;0,645;R
ES0021000003073076YC;02/08/2023;11;0,601;R
ES0021000003073076YC;02/08/2023;12;1,363;R
ES0021000003073076YC;02/08/2023;13;1,566;R
ES0021000003073076YC;02/08/2023;14;1,927;R
ES0021000003073076YC;02/08/2023;15;2,256;R
ES0021000003073076YC;02/08/2023;16;1,768;R
ES0021000003073076YC;02/08/2023;17;2,060;R
ES0021000003073076YC;02/08/2023;18;2,069;R
ES0021000003073076YC;02/08/2023;19;1,626;R
ES0021000003073076YC;02/08/2023;20;1,251;R
ES0021000003073076YC;02/08/2023;21;1,214;R
ES0021000003073076YC;02/08/2023;22;1,012;R
ES0021000003073076YC;02/08/2023;23;1,241;R
ES0021000003073076YC;02/08/2023;24;0,974;R
ES0021000003073076YC;03/08/2023;1;1,763;R
ES0021000003073076YC;03/08/2023;2;2,884;R
ES0021000003073076YC;03/08/2023;3;2,838;R
ES0021000003073076YC;03/08/2023;4;2,772;R
ES0021000003073076YC;03/08/2023;5;2,076;R
ES0021000003073076YC;03/08/2023;6;0,675;R
ES0021000003073076YC;03/08/2023;7;0,801;R
ES0021000003073076YC;03/08/2023;8;0,479;R
ES0021000003073076YC;03/08/2023;9;0,496;R
ES0021000003073076YC;03/08/2023;10;0,485;R
ES0021000003073076YC;03/08/2023;11;0,361;R
ES0021000003073076YC;03/08/2023;12;0,495;R
ES0021000003073076YC;03/08/2023;13;0,533;R
ES0021000003073076YC;03/08/2023;14;0,518;R
ES0021000003073076YC;03/08/2023;15;0,622;R
ES0021000003073076YC;03/08/2023;16;2,328;R
ES0021000003073076YC;03/08/2023;17;1,821;R
ES0021000003073076YC;03/08/2023;18;1,541;R
ES0021000003073076YC;03/08/2023;19;0,916;R
ES0021000003073076YC;03/08/2023;20;0,912;R
ES0021000003073076YC;03/08/2023;21;0,895;R
ES0021000003073076YC;03/08/2023;22;1,554;R
ES0021000003073076YC;03/08/2023;23;1,666;R
ES0021000003073076YC;03/08/2023;24;1,373;R
ES0021000003073076YC;04/08/2023;1;1,112;R
ES0021000003073076YC;04/08/2023;2;2,156;R
ES0021000003073076YC;04/08/2023;3;2,693;R
ES0021000003073076YC;04/08/2023;4;2,605;R
ES0021000003073076YC;04/08/2023;5;2,646;R
ES0021000003073076YC;04/08/2023;6;1,949;R
ES0021000003073076YC;04/08/2023;7;0,865;R
ES0021000003073076YC;04/08/2023;8;0,551;R
ES0021000003073076YC;04/08/2023;9;0,580;R
ES0021000003073076YC;04/08/2023;10;0,595;R
ES0021000003073076YC;04/08/2023;11;0,649;R
ES0021000003073076YC;04/08/2023;12;0,558;R
ES0021000003073076YC;04/08/2023;13;2,569;R
ES0021000003073076YC;04/08/2023;14;2,855;R
ES0021000003073076YC;04/08/2023;15;3,788;R
ES0021000003073076YC;04/08/2023;16;3,235;R
ES0021000003073076YC;04/08/2023;17;0,922;R
ES0021000003073076YC;04/08/2023;18;0,356;R
ES0021000003073076YC;04/08/2023;19;0,440;R
ES0021000003073076YC;04/08/2023;20;0,375;R
ES0021000003073076YC;04/08/2023;21;0,385;R
ES0021000003073076YC;04/08/2023;22;0,415;R
ES0021000003073076YC;04/08/2023;23;0,414;R
ES0021000003073076YC;04/08/2023;24;0,396;R
ES0021000003073076YC;05/08/2023;1;0,448;R
ES0021000003073076YC;05/08/2023;2;0,408;R
ES0021000003073076YC;05/08/2023;3;0,393;R
ES0021000003073076YC;05/08/2023;4;0,410;R
ES0021000003073076YC;05/08/2023;5;0,404;R
ES0021000003073076YC;05/08/2023;6;0,401;R
ES0021000003073076YC;05/08/2023;7;0,398;R
ES0021000003073076YC;05/08/2023;8;0,425;R
ES0021000003073076YC;05/08/2023;9;0,347;R
ES0021000003073076YC;05/08/2023;10;0,412;R
ES0021000003073076YC;05/08/2023;11;0,375;R
ES0021000003073076YC;05/08/2023;12;0,359;R
ES0021000003073076YC;05/08/2023;13;0,613;R
ES0021000003073076YC;05/08/2023;14;1,233;R
ES0021000003073076YC;05/08/2023;15;1,041;R
ES0021000003073076YC;05/08/2023;16;0,373;R
ES0021000003073076YC;05/08/2023;17;0,416;R
ES0021000003073076YC;05/08/2023;18;0,356;R
ES0021000003073076YC;05/08/2023;19;0,395;R
ES0021000003073076YC;05/08/2023;20;0,386;R
ES0021000003073076YC;05/08/2023;21;0,372;R
ES0021000003073076YC;05/08/2023;22;0,387;R
ES0021000003073076YC;05/08/2023;23;0,470;R
ES0021000003073076YC;05/08/2023;24;0,390;R
ES0021000003073076YC;06/08/2023;1;0,421;R
ES0021000003073076YC;06/08/2023;2;0,426;R
ES0021000003073076YC;06/08/2023;3;0,400;R
ES0021000003073076YC;06/08/2023;4;0,417;R
ES0021000003073076YC;06/08/2023;5;0,424;R
ES0021000003073076YC;06/08/2023;6;0,380;R
ES0021000003073076YC;06/08/2023;7;0,416;R
ES0021000003073076YC;06/08/2023;8;0,401;R
ES0021000003073076YC;06/08/2023;9;0,357;R
ES0021000003073076YC;06/08/2023;10;0,390;R
ES0021000003073076YC;06/08/2023;11;0,372;R
ES0021000003073076YC;06/08/2023;12;0,392;R
ES0021000003073076YC;06/08/2023;13;0,360;R
ES0021000003073076YC;06/08/2023;14;0,417;R
ES0021000003073076YC;06/08/2023;15;0,426;R
ES0021000003073076YC;06/08/2023;16;0,500;R
ES0021000003073076YC;06/08/2023;17;1,297;R
ES0021000003073076YC;06/08/2023;18;0,981;R
ES0021000003073076YC;06/08/2023;19;0,421;R
ES0021000003073076YC;06/08/2023;20;0,371;R
ES0021000003073076YC;06/08/2023;21;0,410;R
ES0021000003073076YC;06/08/2023;22;0,362;R
ES0021000003073076YC;06/08/2023;23;0,468;R
ES0021000003073076YC;06/08/2023;24;0,363;R
ES0021000003073076YC;07/08/2023;1;0,488;R
ES0021000003073076YC;07/08/2023;2;0,411;R
ES0021000003073076YC;07/08/2023;3;0,476;R
ES0021000003073076YC;07/08/2023;4;0,384;R
ES0021000003073076YC;07/08/2023;5;0,501;R
ES0021000003073076YC;07/08/2023;6;0,371;R
ES0021000003073076YC;07/08/2023;7;0,470;R
ES0021000003073076YC;07/08/2023;8;0,460;R
ES0021000003073076YC;07/08/2023;9;0,380;R
ES0021000003073076YC;07/08/2023;10;0,424;R
ES0021000003073076YC;07/08/2023;11;0,389;R
ES0021000003073076YC;07/08/2023;12;0,442;R
ES0021000003073076YC;07/08/2023;13;0,379;R
ES0021000003073076YC;07/08/2023;14;0,478;R
ES0021000003073076YC;07/08/2023;15;0,377;R
ES0021000003073076YC;07/08/2023;16;0,426;R
ES0021000003073076YC;07/08/2023;17;0,451;R
ES0021000003073076YC;07/08/2023;18;0,376;R
ES0021000003073076YC;07/08/2023;19;0,430;R
ES0021000003073076YC;07/08/2023;20;0,454;R
ES0021000003073076YC;07/08/2023;21;0,368;R
ES0021000003073076YC;07/08/2023;22;0,455;R
ES0021000003073076YC;07/08/2023;23;0,426;R
ES0021000003073076YC;07/08/2023;24;0,483;R
ES0021000003073076YC;08/08/2023;1;0,726;R
ES0021000003073076YC;08/08/2023;2;1,300;R
ES0021000003073076YC;08/08/2023;3;1,017;R
ES0021000003073076YC;08/08/2023;4;0,437;R
ES0021000003073076YC;08/08/2023;5;0,427;R
ES0021000003073076YC;08/08/2023;6;0,414;R
ES0021000003073076YC;08/08/2023;7;0,431;R
ES0021000003073076YC;08/08/2023;8;0,408;R
ES0021000003073076YC;08/08/2023;9;0,381;R
ES0021000003073076YC;08/08/2023;10;0,404;R
ES0021000003073076YC;08/08/2023;11;0,399;R
ES0021000003073076YC;08/08/2023;12;0,395;R
ES0021000003073076YC;08/08/2023;13;0,399;R
ES0021000003073076YC;08/08/2023;14;0,427;R
ES0021000003073076YC;08/08/2023;15;0,381;R
ES0021000003073076YC;08/08/2023;16;0,402;R
ES0021000003073076YC;08/08/2023;17;0,451;R
ES0021000003073076YC;08/08/2023;18;0,393;R
ES0021000003073076YC;08/08/2023;19;0,425;R
ES0021000003073076YC;08/08/2023;20;0,419;R
ES0021000003073076YC;08/08/2023;21;0,334;R
ES0021000003073076YC;08/08/2023;22;0,511;R
ES0021000003073076YC;08/08/2023;23;0,379;R
ES0021000003073076YC;08/08/2023;24;0,521;R
ES0021000003073076YC;09/08/2023;1;0,452;R
ES0021000003073076YC;09/08/2023;2;0,434;R
ES0021000003073076YC;09/08/2023;3;0,446;R
ES0021000003073076YC;09/08/2023;4;0,420;R
ES0021000003073076YC;09/08/2023;5;0,426;R
ES0021000003073076YC;09/08/2023;6;0,427;R
ES0021000003073076YC;09/08/2023;7;0,434;R
ES0021000003073076YC;09/08/2023;8;0,364;R
ES0021000003073076YC;09/08/2023;9;0,429;R
ES0021000003073076YC;09/08/2023;10;0,375;R
ES0021000003073076YC;09/08/2023;11;0,401;R
ES0021000003073076YC;09/08/2023;12;0,468;R
ES0021000003073076YC;09/08/2023;13;0,385;R
ES0021000003073076YC;09/08/2023;14;0,422;R
ES0021000003073076YC;09/08/2023;15;2,070;R
ES0021000003073076YC;09/08/2023;16;2,356;R
ES0021000003073076YC;09/08/2023;17;2,471;R
ES0021000003073076YC;09/08/2023;18;1,966;R
ES0021000003073076YC;09/08/2023;19;1,775;R
ES0021000003073076YC;09/08/2023;20;2,014;R
ES0021000003073076YC;09/08/2023;21;2,074;R
ES0021000003073076YC;09/08/2023;22;1,966;R
ES0021000003073076YC;09/08/2023;23;2,035;R
ES0021000003073076YC;09/08/2023;24;1,492;R
ES0021000003073076YC;10/08/2023;1;0,699;R
ES0021000003073076YC;10/08/2023;2;0,507;R
ES0021000003073076YC;10/08/2023;3;0,904;R
ES0021000003073076YC;10/08/2023;4;0,868;R
ES0021000003073076YC;10/08/2023;5;0,884;R
ES0021000003073076YC;10/08/2023;6;0,813;R
ES0021000003073076YC;10/08/2023;7;0,827;R
ES0021000003073076YC;10/08/2023;8;0,576;R
ES0021000003073076YC;10/08/2023;9;0,596;R
ES0021000003073076YC;10/08/2023;10;0,619;R
ES0021000003073076YC;10/08/2023;11;0,425;R
ES0021000003073076YC;10/08/2023;12;0,517;R
ES0021000003073076YC;10/08/2023;13;1,047;R
ES0021000003073076YC;10/08/2023;14;1,071;R
ES0021000003073076YC;10/08/2023;15;1,215;R
ES0021000003073076YC;10/08/2023;16;1,623;R
ES0021000003073076YC;10/08/2023;17;1,939;R
ES0021000003073076YC;10/08/2023;18;1,937;R
ES0021000003073076YC;10/08/2023;19;2,616;R
ES0021000003073076YC;10/08/2023;20;2,824;R
ES0021000003073076YC;10/08/2023;21;2,708;R
ES0021000003073076YC;10/08/2023;22;2,572;R
ES0021000003073076YC;10/08/2023;23;1,867;R
ES0021000003073076YC;10/08/2023;24;2,357;R
ES0021000003073076YC;11/08/2023;1;2,041;R
ES0021000003073076YC;11/08/2023;2;1,243;R
ES0021000003073076YC;11/08/2023;3;0,977;R
ES0021000003073076YC;11/08/2023;4;0,782;R
ES0021000003073076YC;11/08/2023;5;0,686;R
ES0021000003073076YC;11/08/2023;6;0,584;R
ES0021000003073076YC;11/08/2023;7;0,478;R
ES0021000003073076YC;11/08/2023;8;0,447;R
ES0021000003073076YC;11/08/2023;9;0,416;R
ES0021000003073076YC;11/08/2023;10;0,474;R
ES0021000003073076YC;11/08/2023;11;0,554;R
ES0021000003073076YC;11/08/2023;12;0,616;R
ES0021000003073076YC;11/08/2023;13;0,684;R
ES0021000003073076YC;11/08/2023;14;0,709;R
ES0021000003073076YC;11/08/2023;15;0,896;R
ES0021000003073076YC;11/08/2023;16;1,004;R
ES0021000003073076YC;11/08/2023;17;1,636;R
ES0021000003073076YC;11/08/2023;18;2,047;R
ES0021000003073076YC;11/08/2023;19;2,150;R
ES0021000003073076YC;11/08/2023;20;3,233;R
ES0021000003073076YC;11/08/2023;21;3,008;R
ES0021000003073076YC;11/08/2023;22;3,193;R
ES0021000003073076YC;11/08/2023;23;2,790;R
ES0021000003073076YC;11/08/2023;24;1,963;R
ES0021000003073076YC;12/08/2023;1;1,839;R
ES0021000003073076YC;12/08/2023;2;1,069;R
ES0021000003073076YC;12/08/2023;3;0,876;R
ES0021000003073076YC;12/08/2023;4;0,665;R
ES0021000003073076YC;12/08/2023;5;0,680;R
ES0021000003073076YC;12/08/2023;6;0,521;R
ES0021000003073076YC;12/08/2023;7;0,605;R
ES0021000003073076YC;12/08/2023;8;0,494;R
ES0021000003073076YC;12/08/2023;9;0,530;R
ES0021000003073076YC;12/08/2023;10;0,642;R
ES0021000003073076YC;12/08/2023;11;0,535;R
ES0021000003073076YC;12/08/2023;12;0,801;R
ES0021000003073076YC;12/08/2023;13;0,781;R
ES0021000003073076YC;12/08/2023;14;0,895;R
ES0021000003073076YC;12/08/2023;15;0,978;R
ES0021000003073076YC;12/08/2023;16;1,839;R
ES0021000003073076YC;12/08/2023;17;2,180;R
ES0021000003073076YC;12/08/2023;18;1,999;R
ES0021000003073076YC;12/08/2023;19;2,023;R
ES0021000003073076YC;12/08/2023;20;2,777;R
ES0021000003073076YC;12/08/2023;21;2,666;R
ES0021000003073076YC;12/08/2023;22;2,611;R
ES0021000003073076YC;12/08/2023;23;1,960;R
ES0021000003073076YC;12/08/2023;24;1,526;R
ES0021000003073076YC;13/08/2023;1;1,196;R
ES0021000003073076YC;13/08/2023;2;1,154;R
ES0021000003073076YC;13/08/2023;3;0,985;R
ES0021000003073076YC;13/08/2023;4;1,023;R
ES0021000003073076YC;13/08/2023;5;0,775;R
ES0021000003073076YC;13/08/2023;6;0,730;R
ES0021000003073076YC;13/08/2023;7;0,561;R
ES0021000003073076YC;13/08/2023;8;0,597;R
ES0021000003073076YC;13/08/2023;9;0,551;R
ES0021000003073076YC;13/08/2023;10;0,526;R
ES0021000003073076YC;13/08/2023;11;0,634;R
ES0021000003073076YC;13/08/2023;12;0,561;R
ES0021000003073076YC;13/08/2023;13;0,722;R
ES0021000003073076YC;13/08/2023;14;0,930;R
ES0021000003073076YC;13/08/2023;15;1,170;R
ES0021000003073076YC;13/08/2023;16;3,347;R
ES0021000003073076YC;13/08/2023;17;3,860;R
ES0021000003073076YC;13/08/2023;18;2,779;R
ES0021000003073076YC;13/08/2023;19;2,056;R
ES0021000003073076YC;13/08/2023;20;1,246;R
ES0021000003073076YC;13/08/2023;21;1,173;R
ES0021000003073076YC;13/08/2023;22;1,610;R
ES0021000003073076YC;13/08/2023;23;2,095;R
ES0021000003073076YC;13/08/2023;24;1,937;R
ES0021000003073076YC;14/08/2023;1;1,902;R
ES0021000003073076YC;14/08/2023;2;2,467;R
ES0021000003073076YC;14/08/2023;3;3,847;R
ES0021000003073076YC;14/08/2023;4;3,761;R
ES0021000003073076YC;14/08/2023;5;3,665;R
ES0021000003073076YC;14/08/2023;6;2,914;R
ES0021000003073076YC;14/08/2023;7;1,643;R
ES0021000003073076YC;14/08/2023;8;0,995;R
ES0021000003073076YC;14/08/2023;9;0,644;R
ES0021000003073076YC;14/08/2023;10;0,564;R
ES0021000003073076YC;14/08/2023;11;0,526;R
ES0021000003073076YC;14/08/2023;12;0,606;R
ES0021000003073076YC;14/08/2023;13;0,524;R
ES0021000003073076YC;14/08/2023;14;0,699;R
ES0021000003073076YC;14/08/2023;15;1,657;R
ES0021000003073076YC;14/08/2023;16;1,728;R
ES0021000003073076YC;14/08/2023;17;1,672;R
ES0021000003073076YC;14/08/2023;18;1,840;R
ES0021000003073076YC;14/08/2023;19;1,955;R
ES0021000003073076YC;14/08/2023;20;1,338;R
ES0021000003073076YC;14/08/2023;21;1,295;R
ES0021000003073076YC;14/08/2023;22;1,354;R
ES0021000003073076YC;14/08/2023;23;2,383;R
ES0021000003073076YC;14/08/2023;24;1,780;R
ES0021000003073076YC;15/08/2023;1;2,150;R
ES0021000003073076YC;15/08/2023;2;2,683;R
ES0021000003073076YC;15/08/2023;3;2,934;R
ES0021000003073076YC;15/08/2023;4;2,943;R
ES0021000003073076YC;15/08/2023;5;2,838;R
ES0021000003073076YC;15/08/2023;6;2,261;R
ES0021000003073076YC;15/08/2023;7;0,761;R
ES0021000003073076YC;15/08/2023;8;0,484;R
ES0021000003073076YC;15/08/2023;9;0,474;R
ES0021000003073076YC;15/08/2023;10;0,534;R
ES0021000003073076YC;15/08/2023;11;0,547;R
ES0021000003073076YC;15/08/2023;12;0,686;R
ES0021000003073076YC;15/08/2023;13;0,573;R
ES0021000003073076YC;15/08/2023;14;1,700;R
ES0021000003073076YC;15/08/2023;15;2,618;R
ES0021000003073076YC;15/08/2023;16;2,038;R
ES0021000003073076YC;15/08/2023;17;1,941;R
ES0021000003073076YC;15/08/2023;18;1,991;R
ES0021000003073076YC;15/08/2023;19;1,926;R
ES0021000003073076YC;15/08/2023;20;1,916;R
ES0021000003073076YC;15/08/2023;21;1,707;R
ES0021000003073076YC;15/08/2023;22;2,614;R
ES0021000003073076YC;15/08/2023;23;3,198;R
ES0021000003073076YC;15/08/2023;24;2,328;R
ES0021000003073076YC;16/08/2023;1;1,859;R
ES0021000003073076YC;16/08/2023;2;0,889;R
ES0021000003073076YC;16/08/2023;3;0,659;R
ES0021000003073076YC;16/08/2023;4;0,664;R
ES0021000003073076YC;16/08/2023;5;0,542;R
ES0021000003073076YC;16/08/2023;6;0,579;R
ES0021000003073076YC;16/08/2023;7;0,710;R
ES0021000003073076YC;16/08/2023;8;0,484;R
ES0021000003073076YC;16/08/2023;9;0,521;R
ES0021000003073076YC;16/08/2023;10;0,842;R
ES0021000003073076YC;16/08/2023;11;0,453;R
ES0021000003073076YC;16/08/2023;12;0,622;R
ES0021000003073076YC;16/08/2023;13;0,739;R
ES0021000003073076YC;16/08/2023;14;0,801;R
ES0021000003073076YC;16/08/2023;15;1,107;R
ES0021000003073076YC;16/08/2023;16;0,937;R
ES0021000003073076YC;16/08/2023;17;1,110;R
ES0021000003073076YC;16/08/2023;18;1,289;R
ES0021000003073076YC;16/08/2023;19;1,224;R
ES0021000003073076YC;16/08/2023;20;1,178;R
ES0021000003073076YC;16/08/2023;21;1,178;R
ES0021000003073076YC;16/08/2023;22;1,698;R
ES0021000003073076YC;16/08/2023;23;1,126;R
ES0021000003073076YC;16/08/2023;24;1,334;R
ES0021000003073076YC;17/08/2023;1;0,968;R
ES0021000003073076YC;17/08/2023;2;1,867;R
ES0021000003073076YC;17/08/2023;3;2,913;R
ES0021000003073076YC;17/08/2023;4;2,873;R
ES0021000003073076YC;17/08/2023;5;2,729;R
ES0021000003073076YC;17/08/2023;6;2,164;R
ES0021000003073076YC;17/08/2023;7;0,499;R
ES0021000003073076YC;17/08/2023;8;0,480;R
ES0021000003073076YC;17/08/2023;9;0,413;R
ES0021000003073076YC;17/08/2023;10;0,534;R
ES0021000003073076YC;17/08/2023;11;0,565;R
ES0021000003073076YC;17/08/2023;12;0,686;R
ES0021000003073076YC;17/08/2023;13;0,735;R
ES0021000003073076YC;17/08/2023;14;0,697;R
ES0021000003073076YC;17/08/2023;15;0,860;R
ES0021000003073076YC;17/08/2023;16;1,123;R
ES0021000003073076YC;17/08/2023;17;3,262;R
ES0021000003073076YC;17/08/2023;18;2,104;R
ES0021000003073076YC;17/08/2023;19;2,059;R
ES0021000003073076YC;17/08/2023;20;1,753;R
ES0021000003073076YC;17/08/2023;21;1,938;R
ES0021000003073076YC;17/08/2023;22;2,683;R
ES0021000003073076YC;17/08/2023;23;1,049;R
ES0021000003073076YC;17/08/2023;24;1,170;R
ES0021000003073076YC;18/08/2023;1;0,997;R
ES0021000003073076YC;18/08/2023;2;1,905;R
ES0021000003073076YC;18/08/2023;3;2,810;R
ES0021000003073076YC;18/08/2023;4;2,855;R
ES0021000003073076YC;18/08/2023;5;2,784;R
ES0021000003073076YC;18/08/2023;6;2,120;R
ES0021000003073076YC;18/08/2023;7;0,910;R
ES0021000003073076YC;18/08/2023;8;0,485;R
ES0021000003073076YC;18/08/2023;9;0,426;R
ES0021000003073076YC;18/08/2023;10;0,517;R
ES0021000003073076YC;18/08/2023;11;0,387;R
ES0021000003073076YC;18/08/2023;12;0,512;R
ES0021000003073076YC;18/08/2023;13;0,530;R
ES0021000003073076YC;18/08/2023;14;0,655;R
ES0021000003073076YC;18/08/2023;15;0,984;R
ES0021000003073076YC;18/08/2023;16;1,018;R
ES0021000003073076YC;18/08/2023;17;0,969;R
ES0021000003073076YC;18/08/2023;18;1,131;R
ES0021000003073076YC;18/08/2023;19;1,415;R
ES0021000003073076YC;18/08/2023;20;1,777;R
ES0021000003073076YC;18/08/2023;21;1,737;R
ES0021000003073076YC;18/08/2023;22;1,110;R
ES0021000003073076YC;18/08/2023;23;0,764;R
ES0021000003073076YC;18/08/2023;24;0,820;R
ES0021000003073076YC;19/08/2023;1;1,372;R
ES0021000003073076YC;19/08/2023;2;2,808;R
ES0021000003073076YC;19/08/2023;3;2,792;R
ES0021000003073076YC;19/08/2023;4;2,751;R
ES0021000003073076YC;19/08/2023;5;2,486;R
ES0021000003073076YC;19/08/2023;6;0,992;R
ES0021000003073076YC;19/08/2023;7;0,514;R
ES0021000003073076YC;19/08/2023;8;0,437;R
ES0021000003073076YC;19/08/2023;9;0,406;R
ES0021000003073076YC;19/08/2023;10;0,429;R
ES0021000003073076YC;19/08/2023;11;0,677;R
